2024-04-21 10:44:29,129: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-21 10:44:29,765: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:29,790: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:29,798: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:29,830: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:29,854: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:29,974: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:30,134: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:30,167: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:30,708: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:30,724: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:30,724: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:30,748: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:30,748: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:30,780: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:30,917: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:30,957: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:31,712: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:31,712: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:31,753: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:31,802: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:31,802: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:31,818: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:32,231: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:32,304: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:32,580: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
2024-04-21 10:44:32,629: alpaca.trading.stream: INFO: starting trading websocket connection
2024-04-21 10:44:32,702: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: server rejected WebSocket connection: HTTP 429
