datetime,portfolio_value,cash,return
2023-12-15 09:30:00-05:00,100000.0,100000.0,
2023-12-16 09:30:00-05:00,100000.0,50234.06103515625,0.0
2023-12-18 09:30:00-05:00,100359.97819970702,50436.09703515625,0.0035997819970703393
2023-12-19 09:30:00-05:00,100607.97624658202,25003.17644189453,0.0024710851010898427
2023-12-20 09:30:00-05:00,100873.95488427734,12717.396473632813,0.002643713228496214
2023-12-21 09:30:00-05:00,100350.58391259765,6555.916584716797,-0.0051883657409893535
2023-12-22 09:30:00-05:00,100871.7636611328,3256.6066787109376,0.005193589595742454
2023-12-23 09:30:00-05:00,100871.7636611328,1835.02672265625,0.0
2023-12-26 09:30:00-05:00,100915.65825341796,1835.02672265625,0.0004351524221646308
2023-12-27 09:30:00-05:00,101204.72722314452,886.8867080078126,0.0028644610234880297
2023-12-28 09:30:00-05:00,101510.00774072265,411.4467055664063,0.003016465000740709
2023-12-29 09:30:00-05:00,101427.3246352539,411.4467055664063,-0.0008145315650053275
2023-12-30 09:30:00-05:00,101427.3246352539,411.4467055664063,0.0
