2024-04-21 07:03:00,368: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-21 07:03:03,127: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-04-21 07:03:03,127: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-21 07:03:03,127: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-04-21 07:03:03,127: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-21 07:03:03,130: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-21 07:03:03[0m
2024-04-21 07:03:03,199: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:03,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:07,746: root: INFO: [32mNew market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status unprocessed was submitted.[0m
2024-04-21 07:03:07,757: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-21 07:03:07[0m
2024-04-21 07:03:07,762: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-21 07:03:07,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:07,834: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:07,836: root: INFO: market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status new was sent to broker backtesting
2024-04-21 07:03:07,836: root: INFO: market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status new was sent to broker backtesting
2024-04-21 07:03:07,836: root: INFO: [32mFilled Transaction: buy 155.0 of SPY at 323.54000854 USD per share[0m
2024-04-21 07:03:07,836: root: INFO: market order of | 155.0 SPY buy | at price $388.2480102539062 of class bracket with status new was filled
2024-04-21 07:03:07,845: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-21 07:03:07,846: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-04-21 07:03:07,846: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-04-21 07:03:07,850: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-21 07:03:07[0m
2024-04-21 07:03:07,850: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:07,850: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:09,083: root: INFO: [32mNew market order of | 78.0 SPY buy | at price $385.3920043945312 of class bracket with status unprocessed was submitted.[0m
2024-04-21 07:03:09,086: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-21 07:03:09[0m
2024-04-21 07:03:09,090: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-21 07:03:09,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:09,091: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:09,091: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-21 07:03:09,095: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:09,095: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:09,096: root: INFO: market order of | 78.0 SPY buy | at price $385.3920043945312 of class bracket with status new was sent to broker backtesting
2024-04-21 07:03:09,096: root: INFO: market order of | 78.0 SPY buy | at price $385.3920043945312 of class bracket with status new was sent to broker backtesting
2024-04-21 07:03:09,096: root: INFO: [32mFilled Transaction: buy 78.0 of SPY at 321.16000366 USD per share[0m
2024-04-21 07:03:09,096: root: INFO: market order of | 78.0 SPY buy | at price $385.3920043945312 of class bracket with status new was filled
2024-04-21 07:03:09,099: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-21 07:03:09,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 07:03:09,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
