2024-04-21 09:00:00,410: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-21 09:00:02,162: root: INFO: Current backtesting datetime 2023-11-15 08:30:00-05:00
2024-04-21 09:00:02,164: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-21 09:00:02,167: root: INFO: Current backtesting datetime 2023-11-15 09:30:00-05:00
2024-04-21 09:00:02,168: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-21 09:00:02,172: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-21 09:00:02[0m
2024-04-21 09:00:02,173: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 09:00:02,185: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 09:00:04,195: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-21 09:00:04[0m
2024-04-21 09:00:04,198: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-21 09:00:04,201: root: INFO: Current backtesting datetime 2023-11-15 16:00:00-05:00
2024-04-21 09:00:04,204: root: INFO: Current backtesting datetime 2023-11-16 09:30:00-05:00
2024-04-21 09:00:04,206: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-21 09:00:04[0m
2024-04-21 09:00:04,208: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 09:00:04,211: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 09:00:05,729: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-21 09:00:05[0m
2024-04-21 09:00:05,734: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-21 09:00:05,740: root: INFO: Current backtesting datetime 2023-11-16 16:00:00-05:00
2024-04-21 09:00:05,744: root: INFO: Current backtesting datetime 2023-11-17 09:30:00-05:00
2024-04-21 09:00:05,749: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-21 09:00:05[0m
2024-04-21 09:00:05,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 09:00:05,756: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-21 09:00:07,165: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-21 09:00:07[0m
2024-04-21 09:00:07,168: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-21 09:00:07,170: root: INFO: Current backtesting datetime 2023-11-17 16:00:00-05:00
2024-04-21 09:00:07,173: root: INFO: Current backtesting datetime 2023-11-18 09:30:00-05:00
2024-04-21 09:00:07,175: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-21 09:00:07,177: root: INFO: Current backtesting datetime 2023-11-18 09:29:00-05:00
2024-04-21 09:00:07,181: root: INFO: Current backtesting datetime 2023-11-18 09:29:00-05:00
2024-04-21 09:00:07,182: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-21 09:00:07,187: root: INFO: Current backtesting datetime 2023-11-20 08:30:00-05:00
